LSID,Sample Type,Project,Destination,UKB Dispatch Date,Child Sample Type,Extraction Method,Child LSID,Child Volume,Child Concentration,RIN,Average Fragment Size,OD Ratio,QC Status,Returned to UKB,Child Sample Destroyed
1028341748,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 33,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338906,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 34,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028341349,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 34,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028341603,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 34,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028341773,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 34,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028341589,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 35,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028341631,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 35,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028341725,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 35,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028341766,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 35,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028339130,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 36,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028339196,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 36,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028341501,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 36,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028341539,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 36,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338082,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 37,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338709,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 37,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338759,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 37,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338887,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 37,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338039,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 38,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338060,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 38,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338230,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 38,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338847,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 38,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338035,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 39,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338149,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 39,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338253,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 39,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338524,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 39,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338359,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 40,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338546,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 40,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338597,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 40,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338761,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 40,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337993,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 41,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338268,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 41,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338457,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 41,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338526,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 41,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337996,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 42,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338043,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 42,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338805,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 42,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338884,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 42,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338441,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 43,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338621,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 43,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338807,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 43,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338822,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 43,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337959,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 44,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338154,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 44,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338378,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 44,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028338453,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 44,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028336981,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 45,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028336982,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 45,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337349,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 45,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337499,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 45,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337051,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 46,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337120,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 46,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337150,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 46,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337828,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 46,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337066,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 47,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337532,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 47,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337720,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 47,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337926,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 47,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337220,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 48,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337336,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 48,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337794,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 48,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028337795,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 48,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028336986,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 49,N/A,N/A,N/A,N/A,N/A,Fail,No,Yes
1028337199,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 49,N/A,N/A,N/A,N/A,N/A,Fail,No,Yes
1028337213,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 49,N/A,N/A,N/A,N/A,N/A,Fail,No,Yes
1028337577,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 49,N/A,N/A,N/A,N/A,N/A,Fail,No,Yes
1028337037,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 50,N/A,N/A,N/A,N/A,N/A,Fail,No,Yes
1028337234,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 50,N/A,N/A,N/A,N/A,N/A,Fail,No,Yes
1028337363,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 50,N/A,N/A,N/A,N/A,N/A,Fail,No,Yes
1028337401,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 50,N/A,N/A,N/A,N/A,N/A,Fail,No,Yes
1028340683,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 51,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028340873,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 51,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028340943,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 51,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1028341189,EDTA plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 51,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1020072964,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 52,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022100110,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 52,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022100122,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 52,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022100143,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 52,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1020072928,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 53,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1020072956,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 53,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022099800,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 53,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022100150,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 53,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022098961,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 54,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022099647,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 54,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023495391,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 54,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023498254,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 54,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022099371,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 55,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023495176,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 55,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023495178,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 55,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023496973,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 55,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023497072,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 56,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023498230,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 56,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023498238,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 56,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023498239,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 56,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022099489,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 57,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022099874,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 57,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022100260,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 57,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022100318,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 57,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022100241,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 58,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1022100255,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 58,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023497319,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 58,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1026008381,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 58,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023495238,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 59,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023495260,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 59,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023495270,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 59,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1026006887,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 59,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023496953,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 60,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1026007014,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 60,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1026007196,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 60,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1026007323,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 60,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1025429603,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 61,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1025429612,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 61,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1025429626,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 61,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1025429651,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 61,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023499042,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 62,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023499257,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 62,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1025428201,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 62,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1025428254,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 62,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023498997,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 63,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023499012,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 63,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1023499066,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 63,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1025427965,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 63,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1025428066,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 64,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1026008537,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 64,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1026008599,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 64,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1026008780,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 64,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1025427963,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 65,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1026008523,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 65,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1026008593,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 65,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1026008730,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 65,N/A,N/A,N/A,N/A,N/A,Pass,No,Yes
1025427904,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 66,N/A,N/A,N/A,N/A,N/A,Fail,No,Yes
1025428136,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 66,N/A,N/A,N/A,N/A,N/A,Fail,No,Yes
1026008663,streck_plasma,ctDNA Pilot Phase 1,University of Leicester,11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit , GEL 66,N/A,N/A,N/A,N/A,N/A,Fail,No,Yes
